fund_id,fonds,jaar,veld,database,verslag,actie,pagina,vindplaats
135,UWV,2024,nominale_dekkingsgraad_pct,,117.3,gevuld,8,"Actuele dekkingsgraad 124,5% 117,3% 116,6%"
135,UWV,2024,reele_dekkingsgraad_pct,,90.3,gevuld,8,"Reële dekkingsgraad 90,9% 90,3% 90,7%"
135,UWV,2024,deelnemers_actief,,23295,gevuld,8,"Deelnemers, actief en voortgezet 23.911 23.295 22.950"
135,UWV,2024,deelnemers_slapers,,18982,gevuld,8,Gewezen deelnemers 18.792 18.982 18.583
135,UWV,2024,deelnemers_pensioengerechtigd,,18050,gevuld,8,Pensioengerechtigden 18.908 18.050 17.298
135,UWV,2024,deelnemers_totaal,,60327,gevuld,8,Totaal aantal 61.611 60.327 58.831
136,Vopak,2025,nominale_dekkingsgraad_pct,,137.7,gevuld,3,"Dekkingsgraad 137,7% 129,3% 128,0%"
136,Vopak,2025,reele_dekkingsgraad_pct,,108.3,gevuld,3,"Reële dekkingsgraad 108,3% 105,1% 99,6%"
136,Vopak,2025,deelnemers_actief,,1282,gevuld,3,Aantallen Deelnemers 1.282 1.353 1.413
136,Vopak,2025,deelnemers_slapers,400,2046,vervangen,3,Gewezen deelnemers 2.046 1.985 1.955
136,Vopak,2025,deelnemers_pensioengerechtigd,400,2744,vervangen,3,Pensioengerechtigden 2.744 2.762 2.771
136,Vopak,2025,deelnemers_totaal,831,6072,vervangen,3,6.072 6.100 6.139
136,Vopak,2024,nominale_dekkingsgraad_pct,,129.3,gevuld,3,"Dekkingsgraad 137,7% 129,3% 128,0%"
136,Vopak,2024,reele_dekkingsgraad_pct,,105.1,gevuld,3,"Reële dekkingsgraad 108,3% 105,1% 99,6%"
136,Vopak,2024,deelnemers_actief,,1353,gevuld,3,Aantallen Deelnemers 1.282 1.353 1.413
136,Vopak,2024,deelnemers_slapers,,1985,gevuld,3,Gewezen deelnemers 2.046 1.985 1.955
136,Vopak,2024,deelnemers_pensioengerechtigd,,2762,gevuld,3,Pensioengerechtigden 2.744 2.762 2.771
136,Vopak,2024,deelnemers_totaal,,6100,gevuld,3,6.072 6.100 6.139
137,Witteveen+Bos,2025,beleggingsrendement_pct,3.3,3.12,vervangen,5,"Beleggingsrendement4 2025 3,12% | 2024 7,15% (4. Rendement beleggingen voor vermogensbeheerkosten)"
137,Witteveen+Bos,2025,nominale_dekkingsgraad_pct,,145.1,gevuld,5,"Aanwezige dekkingsgraad2 2025 145,1% | 2024 114,4%"
137,Witteveen+Bos,2025,reele_dekkingsgraad_pct,,93.5,gevuld,5,"Reële dekkingsgraad3 2025 93,5% | 2024 86,6%"
137,Witteveen+Bos,2025,deelnemers_actief,1318,1456,vervangen,4,Deelnemers 2025 1.456 | 2024 1.318
137,Witteveen+Bos,2024,nominale_dekkingsgraad_pct,,114.4,gevuld,5,"Aanwezige dekkingsgraad2 2025 145,1% | 2024 114,4%"
137,Witteveen+Bos,2024,reele_dekkingsgraad_pct,,86.6,gevuld,5,"Reële dekkingsgraad3 2025 93,5% | 2024 86,6%"
137,Witteveen+Bos,2024,deelnemers_actief,,1318,gevuld,4,Deelnemers 2025 1.456 | 2024 1.318
140,BeFrank PPI,2025,aum_euro_bn,,12.897193,gevuld,5,(In duizenden euro) AuM 2025 12.897.193 | 2024 11.110.032
140,BeFrank PPI,2025,deelnemers_totaal,,403870,gevuld,5,Aantal deelnemers 2025 403.870 | 2024 372.150
140,BeFrank PPI,2024,aum_euro_bn,,11.110032,gevuld,5,(In duizenden euro) AuM 2025 12.897.193 | 2024 11.110.032
158,IFF,2025,beleggingsrendement_pct,,-0.7,gevuld,5,"Beleggingsrendement risico pensioenkring -0,7% (periode 1 oktober 2025 t/m 31 december 2025)"
158,IFF,2025,beleidsdekkingsgraad_pct,,141.1,gevuld,5,"Beleidsdekkingsgraad 141,1%"
158,IFF,2025,nominale_dekkingsgraad_pct,,147.6,gevuld,5,"Feitelijke dekkingsgraad 147,6%"
158,IFF,2025,reele_dekkingsgraad_pct,,103.0,gevuld,21,"Reële dekkingsgraad 103,0"
158,IFF,2025,vereiste_dekkingsgraad_pct,,116.1,gevuld,5,"Vereiste dekkingsgraad 116,1%"
158,IFF,2025,rente_afdekking_pct,,70.3,gevuld,75,"Het percentage afdekking van het renterisico van 70,3% (risicoparagraaf)"
158,IFF,2025,aum_euro_bn,,0.469423,gevuld,58,Beleggingen voor risico Pensioenkring IFF (bedragen x € 1.000) 469.423
158,IFF,2025,deelnemers_actief,,1097,gevuld,5,Actieven en arbeidsongeschikten 1.097
158,IFF,2025,deelnemers_slapers,,1182,gevuld,5,Gewezen deelnemers 1.182
158,IFF,2025,deelnemers_pensioengerechtigd,,573,gevuld,5,Pensioengerechtigden 573
158,IFF,2025,deelnemers_totaal,,2852,gevuld,5,Totaal 2.852
163,Kring AFM (De Nationale),2025,nominale_dekkingsgraad_pct,,140.6,gevuld,15,"Aanwezige dekkingsgraad 140,6%"
163,Kring AFM (De Nationale),2025,deelnemers_actief,,870,gevuld,15,Actieve deelnemers 870
163,Kring AFM (De Nationale),2025,deelnemers_slapers,,928,gevuld,15,Gewezen deelnemers 928
163,Kring AFM (De Nationale),2025,deelnemers_pensioengerechtigd,,109,gevuld,15,Pensioengerechtigden 109
163,Kring AFM (De Nationale),2025,deelnemers_totaal,,1907,gevuld,15,Totaal 1.907
163,Kring AFM (De Nationale),2024,nominale_dekkingsgraad_pct,,117.2,gevuld,15,"Aanwezige dekkingsgraad 140,6%"
163,Kring AFM (De Nationale),2024,deelnemers_actief,,795,gevuld,15,Actieve deelnemers 870
163,Kring AFM (De Nationale),2024,deelnemers_slapers,,886,gevuld,15,Gewezen deelnemers 928
163,Kring AFM (De Nationale),2024,deelnemers_pensioengerechtigd,,104,gevuld,15,Pensioengerechtigden 109
163,Kring AFM (De Nationale),2024,deelnemers_totaal,,1785,gevuld,15,Totaal 1.907
164,Kring ANWB (De Nationale),2025,nominale_dekkingsgraad_pct,,134.1,gevuld,16,"Aanwezige dekkingsgraad 134,1%"
164,Kring ANWB (De Nationale),2025,deelnemers_actief,,4375,gevuld,16,Actieve deelnemers 4.375
164,Kring ANWB (De Nationale),2025,deelnemers_slapers,,8857,gevuld,16,Gewezen deelnemers 8.857
164,Kring ANWB (De Nationale),2025,deelnemers_pensioengerechtigd,,2935,gevuld,16,Pensioengerechtigden 2.935
164,Kring ANWB (De Nationale),2025,deelnemers_totaal,6915,16167,vervangen,16,Totaal 16.167
164,Kring ANWB (De Nationale),2024,nominale_dekkingsgraad_pct,,116.1,gevuld,16,"Aanwezige dekkingsgraad 134,1%"
164,Kring ANWB (De Nationale),2024,deelnemers_actief,,4147,gevuld,16,Actieve deelnemers 4.375
164,Kring ANWB (De Nationale),2024,deelnemers_slapers,,8614,gevuld,16,Gewezen deelnemers 8.857
164,Kring ANWB (De Nationale),2024,deelnemers_pensioengerechtigd,,2775,gevuld,16,Pensioengerechtigden 2.935
164,Kring ANWB (De Nationale),2024,deelnemers_totaal,,15536,gevuld,16,Totaal 16.167
165,Kring Arcadis (Hnp),2025,beleggingsrendement_pct,-4.1,-4.33,vervangen,12,"Beleggingsrendement (in %) -4,33% 7,07%"
165,Kring Arcadis (Hnp),2025,nominale_dekkingsgraad_pct,,132.9,gevuld,11,"Aanwezige dekkingsgraad (in %) 132,9% 119,0%"
165,Kring Arcadis (Hnp),2025,reele_dekkingsgraad_pct,,89.2,gevuld,12,"Reële dekkingsgraad (in %) 89,2% 88,9%"
165,Kring Arcadis (Hnp),2025,vereiste_dekkingsgraad_pct,117.1,119.5,vervangen,11,"Vereiste dekkingsgraad (in %) 119,5% 118,9%"
165,Kring Arcadis (Hnp),2025,deelnemers_actief,,2170,gevuld,11,Actieve deelnemers 2.170 2.197
165,Kring Arcadis (Hnp),2025,deelnemers_slapers,,4385,gevuld,11,Gewezen deelnemers 4.385 4.240
165,Kring Arcadis (Hnp),2025,deelnemers_pensioengerechtigd,,2755,gevuld,11,Pensioengerechtigden 2.755 2.725
165,Kring Arcadis (Hnp),2025,deelnemers_totaal,729,9310,vervangen,11,9.310 9.162
165,Kring Arcadis (Hnp),2024,nominale_dekkingsgraad_pct,,119.0,gevuld,11,"Aanwezige dekkingsgraad (in %) 132,9% 119,0%"
165,Kring Arcadis (Hnp),2024,reele_dekkingsgraad_pct,,88.9,gevuld,12,"Reële dekkingsgraad (in %) 89,2% 88,9%"
165,Kring Arcadis (Hnp),2024,deelnemers_actief,,2197,gevuld,11,Actieve deelnemers 2.170 2.197
165,Kring Arcadis (Hnp),2024,deelnemers_slapers,,4240,gevuld,11,Gewezen deelnemers 4.385 4.240
165,Kring Arcadis (Hnp),2024,deelnemers_pensioengerechtigd,,2725,gevuld,11,Pensioengerechtigden 2.755 2.725
165,Kring Arcadis (Hnp),2024,deelnemers_totaal,,9162,gevuld,11,9.310 9.162
166,Kring B (De Nationale),2025,nominale_dekkingsgraad_pct,,128.3,gevuld,11,"Aanwezige dekkingsgraad 128,3%"
166,Kring B (De Nationale),2025,deelnemers_actief,,614,gevuld,11,Actieve deelnemers 614
166,Kring B (De Nationale),2025,deelnemers_slapers,,3385,gevuld,11,Gewezen deelnemers 3.385
166,Kring B (De Nationale),2025,deelnemers_pensioengerechtigd,,972,gevuld,11,Pensioengerechtigden 972
166,Kring B (De Nationale),2025,deelnemers_totaal,,4971,gevuld,11,Totaal 4.971
166,Kring B (De Nationale),2024,nominale_dekkingsgraad_pct,,111.0,gevuld,11,"Aanwezige dekkingsgraad 128,3%"
166,Kring B (De Nationale),2024,deelnemers_actief,,610,gevuld,11,Actieve deelnemers 614
166,Kring B (De Nationale),2024,deelnemers_slapers,,3412,gevuld,11,Gewezen deelnemers 3.385
166,Kring B (De Nationale),2024,deelnemers_pensioengerechtigd,,939,gevuld,11,Pensioengerechtigden 972
166,Kring B (De Nationale),2024,deelnemers_totaal,,4961,gevuld,11,Totaal 4.971
167,Kring CK1 (Hnp),2025,beleggingsrendement_pct,-11.5,-11.29,vervangen,8,"Beleggingsrendement (in %) -11,29% 6,59%"
167,Kring CK1 (Hnp),2025,nominale_dekkingsgraad_pct,,124.4,gevuld,7,"Aanwezige dekkingsgraad (in %) 124,4% 107,7%"
167,Kring CK1 (Hnp),2025,reele_dekkingsgraad_pct,,79.4,gevuld,7,"Reële dekkingsgraad (in %) 79,4% 79,5%"
167,Kring CK1 (Hnp),2025,deelnemers_actief,,1986,gevuld,7,Actieve deelnemers 1.986 2.297
167,Kring CK1 (Hnp),2025,deelnemers_slapers,,11532,gevuld,7,Gewezen deelnemers 11.532 11.142
167,Kring CK1 (Hnp),2025,deelnemers_pensioengerechtigd,,603,gevuld,7,Pensioengerechtigden 603 533
167,Kring CK1 (Hnp),2025,deelnemers_totaal,729,14121,vervangen,7,14.121 13.972
167,Kring CK1 (Hnp),2024,nominale_dekkingsgraad_pct,,107.7,gevuld,7,"Aanwezige dekkingsgraad (in %) 124,4% 107,7%"
167,Kring CK1 (Hnp),2024,reele_dekkingsgraad_pct,,79.5,gevuld,7,"Reële dekkingsgraad (in %) 79,4% 79,5%"
167,Kring CK1 (Hnp),2024,deelnemers_actief,,2297,gevuld,7,Actieve deelnemers 1.986 2.297
167,Kring CK1 (Hnp),2024,deelnemers_slapers,,11142,gevuld,7,Gewezen deelnemers 11.532 11.142
167,Kring CK1 (Hnp),2024,deelnemers_pensioengerechtigd,,533,gevuld,7,Pensioengerechtigden 603 533
167,Kring CK1 (Hnp),2024,deelnemers_totaal,,13972,gevuld,7,14.121 13.972
168,Kring D (De Nationale),2025,nominale_dekkingsgraad_pct,,130.4,gevuld,12,"Aanwezige dekkingsgraad 130,4%"
168,Kring D (De Nationale),2025,deelnemers_actief,,25,gevuld,12,Actieve deelnemers 25
168,Kring D (De Nationale),2025,deelnemers_slapers,,5729,gevuld,12,Gewezen deelnemers 5.729
168,Kring D (De Nationale),2025,deelnemers_pensioengerechtigd,,1361,gevuld,12,Pensioengerechtigden 1.361
168,Kring D (De Nationale),2025,deelnemers_totaal,,7115,gevuld,12,Totaal 7.115
168,Kring D (De Nationale),2024,nominale_dekkingsgraad_pct,,113.6,gevuld,12,"Aanwezige dekkingsgraad 130,4%"
168,Kring D (De Nationale),2024,deelnemers_actief,,29,gevuld,12,Actieve deelnemers 25
168,Kring D (De Nationale),2024,deelnemers_slapers,,5912,gevuld,12,Gewezen deelnemers 5.729
168,Kring D (De Nationale),2024,deelnemers_pensioengerechtigd,,1241,gevuld,12,Pensioengerechtigden 1.361
168,Kring D (De Nationale),2024,deelnemers_totaal,,7182,gevuld,12,Totaal 7.115
169,Kring A / AZL en Unisys (De Nationale),2025,nominale_dekkingsgraad_pct,,128.9,gevuld,10,"Aanwezige dekkingsgraad 128,9%"
169,Kring A / AZL en Unisys (De Nationale),2025,deelnemers_actief,,622,gevuld,10,Actieve deelnemers 622
169,Kring A / AZL en Unisys (De Nationale),2025,deelnemers_slapers,,1393,gevuld,10,Gewezen deelnemers 1.393
169,Kring A / AZL en Unisys (De Nationale),2025,deelnemers_pensioengerechtigd,,1645,gevuld,10,Pensioengerechtigden 1.645
169,Kring A / AZL en Unisys (De Nationale),2025,deelnemers_totaal,,3660,gevuld,10,Totaal 3.660
169,Kring A / AZL en Unisys (De Nationale),2024,nominale_dekkingsgraad_pct,,116.9,gevuld,10,"Aanwezige dekkingsgraad 128,9%"
169,Kring A / AZL en Unisys (De Nationale),2024,deelnemers_actief,,616,gevuld,10,Actieve deelnemers 622
169,Kring A / AZL en Unisys (De Nationale),2024,deelnemers_slapers,,1405,gevuld,10,Gewezen deelnemers 1.393
169,Kring A / AZL en Unisys (De Nationale),2024,deelnemers_pensioengerechtigd,,1651,gevuld,10,Pensioengerechtigden 1.645
169,Kring A / AZL en Unisys (De Nationale),2024,deelnemers_totaal,,3672,gevuld,10,Totaal 3.660
170,Kring Douwe Egberts (Stap),2025,nominale_dekkingsgraad_pct,,139.4,gevuld,5,"Feitelijke dekkingsgraad 139,4% 133,3%"
170,Kring Douwe Egberts (Stap),2025,reele_dekkingsgraad_pct,,104.9,gevuld,20,"Reële dekkingsgraad 104,9 103,2"
170,Kring Douwe Egberts (Stap),2024,nominale_dekkingsgraad_pct,,133.3,gevuld,5,"Feitelijke dekkingsgraad 139,4% 133,3%"
170,Kring Douwe Egberts (Stap),2024,reele_dekkingsgraad_pct,,103.2,gevuld,20,"Reële dekkingsgraad 104,9 103,2"
171,Kring Eastman (Stap),2025,nominale_dekkingsgraad_pct,,124.6,gevuld,5,"Feitelijke dekkingsgraad 124,6% 120,1% 118,8%"
171,Kring Eastman (Stap),2025,reele_dekkingsgraad_pct,,89.7,gevuld,21,"Reële dekkingsgraad 89,7 89,2"
171,Kring Eastman (Stap),2024,nominale_dekkingsgraad_pct,,120.1,gevuld,5,"Feitelijke dekkingsgraad 124,6% 120,1% 118,8%"
171,Kring Eastman (Stap),2024,reele_dekkingsgraad_pct,,89.2,gevuld,21,"Reële dekkingsgraad 89,7 89,2"
172,Kring Forward (Unilever),2025,beleidsdekkingsgraad_pct,171.4,171.6,vervangen,86,"Forward toelichting balans: Beleidsdekkingsgraad 171,6% 151,3%"
172,Kring Forward (Unilever),2025,nominale_dekkingsgraad_pct,,185.4,gevuld,86,"Actuele dekkingsgraad 185,4% 145,1%"
172,Kring Forward (Unilever),2025,reele_dekkingsgraad_pct,,105.7,gevuld,86,"Reële dekkingsgraad 105,7% 101,7%"
172,Kring Forward (Unilever),2025,deelnemers_actief,,2385,gevuld,44,Deelnemers voor wie wordt bijgedragen 2.385 2.673
172,Kring Forward (Unilever),2025,deelnemers_slapers,,3544,gevuld,44,Deelnemers met premievrije aanspraken 3.544 3.053
172,Kring Forward (Unilever),2025,deelnemers_pensioengerechtigd,,483,gevuld,44,Pensioengerechtigden 483 417
172,Kring Forward (Unilever),2025,deelnemers_totaal,,6412,gevuld,44,Totaal 6.412 6.143
172,Kring Forward (Unilever),2024,nominale_dekkingsgraad_pct,,145.1,gevuld,86,"Actuele dekkingsgraad 185,4% 145,1%"
172,Kring Forward (Unilever),2024,reele_dekkingsgraad_pct,,101.7,gevuld,86,"Reële dekkingsgraad 105,7% 101,7%"
172,Kring Forward (Unilever),2024,deelnemers_actief,,2673,gevuld,44,Deelnemers voor wie wordt bijgedragen 2.385 2.673
172,Kring Forward (Unilever),2024,deelnemers_slapers,,3053,gevuld,44,Deelnemers met premievrije aanspraken 3.544 3.053
172,Kring Forward (Unilever),2024,deelnemers_pensioengerechtigd,,417,gevuld,44,Pensioengerechtigden 483 417
172,Kring Forward (Unilever),2024,deelnemers_totaal,,6143,gevuld,44,Totaal 6.412 6.143
173,Kring McCain (De Nationale),2025,nominale_dekkingsgraad_pct,,130.1,gevuld,14,"Aanwezige dekkingsgraad 130,1%"
173,Kring McCain (De Nationale),2025,deelnemers_actief,506,585,vervangen,14,Actieve deelnemers 585
173,Kring McCain (De Nationale),2025,deelnemers_slapers,1495,611,vervangen,14,Gewezen deelnemers 611
173,Kring McCain (De Nationale),2025,deelnemers_pensioengerechtigd,1611,292,vervangen,14,Pensioengerechtigden 292
173,Kring McCain (De Nationale),2025,deelnemers_totaal,,1488,gevuld,14,Totaal 1.488
173,Kring McCain (De Nationale),2024,nominale_dekkingsgraad_pct,,115.8,gevuld,14,"Aanwezige dekkingsgraad 130,1%"
173,Kring McCain (De Nationale),2024,deelnemers_actief,,563,gevuld,14,Actieve deelnemers 585
173,Kring McCain (De Nationale),2024,deelnemers_slapers,,585,gevuld,14,Gewezen deelnemers 611
173,Kring McCain (De Nationale),2024,deelnemers_pensioengerechtigd,,274,gevuld,14,Pensioengerechtigden 292
173,Kring McCain (De Nationale),2024,deelnemers_totaal,,1422,gevuld,14,Totaal 1.488
174,Kring Progress (Unilever),2025,nominale_dekkingsgraad_pct,,179.6,gevuld,109,"Progress: Actuele dekkingsgraad 179,6% 166,7%"
174,Kring Progress (Unilever),2025,reele_dekkingsgraad_pct,,128.4,gevuld,109,"Progress: Reële dekkingsgraad 128,4% 127,6%"
174,Kring Progress (Unilever),2025,deelnemers_actief,,761,gevuld,57,Progress: Deelnemers voor wie wordt bijgedragen 761 909
174,Kring Progress (Unilever),2025,deelnemers_slapers,,6008,gevuld,57,Progress: Deelnemers met premievrije aanspraken 6.008 6.211
174,Kring Progress (Unilever),2025,deelnemers_pensioengerechtigd,,9919,gevuld,57,Progress: Pensioengerechtigden 9.919 10.072
174,Kring Progress (Unilever),2025,deelnemers_totaal,,16688,gevuld,57,Progress: Totaal 16.688 17.192
174,Kring Progress (Unilever),2024,nominale_dekkingsgraad_pct,,166.7,gevuld,109,"Progress: Actuele dekkingsgraad 179,6% 166,7%"
174,Kring Progress (Unilever),2024,reele_dekkingsgraad_pct,,127.6,gevuld,109,"Progress: Reële dekkingsgraad 128,4% 127,6%"
174,Kring Progress (Unilever),2024,deelnemers_actief,,909,gevuld,57,Progress: Deelnemers voor wie wordt bijgedragen 761 909
174,Kring Progress (Unilever),2024,deelnemers_slapers,,6211,gevuld,57,Progress: Deelnemers met premievrije aanspraken 6.008 6.211
174,Kring Progress (Unilever),2024,deelnemers_pensioengerechtigd,,10072,gevuld,57,Progress: Pensioengerechtigden 9.919 10.072
174,Kring Progress (Unilever),2024,deelnemers_totaal,,17192,gevuld,57,Progress: Totaal 16.688 17.192
175,Kring Roba (Hnp),2025,beleggingsrendement_pct,-3.1,-3.29,vervangen,24,"Beleggingsrendement (in %) -3,29% 10,13%"
175,Kring Roba (Hnp),2025,nominale_dekkingsgraad_pct,,157.1,gevuld,23,"Aanwezige dekkingsgraad (in %) 157,1% 144,2%"
175,Kring Roba (Hnp),2025,reele_dekkingsgraad_pct,,110.6,gevuld,23,"Reële dekkingsgraad (in %) 110,6% 110,4%"
175,Kring Roba (Hnp),2025,deelnemers_actief,,327,gevuld,23,Aantal actieve deelnemers 327 334
175,Kring Roba (Hnp),2025,deelnemers_slapers,,264,gevuld,23,Aantal gewezen deelnemers 264 246
175,Kring Roba (Hnp),2025,deelnemers_pensioengerechtigd,,159,gevuld,23,Aantal pensioengerechtigden 159 149
175,Kring Roba (Hnp),2025,deelnemers_totaal,,750,gevuld,23,750 729
175,Kring Roba (Hnp),2024,nominale_dekkingsgraad_pct,,144.2,gevuld,23,"Aanwezige dekkingsgraad (in %) 157,1% 144,2%"
175,Kring Roba (Hnp),2024,reele_dekkingsgraad_pct,,110.4,gevuld,23,"Reële dekkingsgraad (in %) 110,6% 110,4%"
175,Kring Roba (Hnp),2024,deelnemers_actief,,334,gevuld,23,Aantal actieve deelnemers 327 334
175,Kring Roba (Hnp),2024,deelnemers_slapers,,246,gevuld,23,Aantal gewezen deelnemers 264 246
175,Kring Roba (Hnp),2024,deelnemers_pensioengerechtigd,,149,gevuld,23,Aantal pensioengerechtigden 159 149
175,Kring Roba (Hnp),2024,deelnemers_totaal,,729,gevuld,23,750 729
176,Kring SVG (Stap),2025,beleggingsrendement_pct,-1.3,-1.5,vervangen,5,"Beleggingsrendement Per jaar -1,5% 7,7%"
176,Kring SVG (Stap),2025,nominale_dekkingsgraad_pct,,128.4,gevuld,5,"Feitelijke dekkingsgraad 128,4% 124,8%"
176,Kring SVG (Stap),2025,reele_dekkingsgraad_pct,,99.1,gevuld,20,"Reële dekkingsgraad 99,1 97,5"
176,Kring SVG (Stap),2024,nominale_dekkingsgraad_pct,,124.8,gevuld,5,"Feitelijke dekkingsgraad 128,4% 124,8%"
176,Kring SVG (Stap),2024,reele_dekkingsgraad_pct,,97.5,gevuld,20,"Reële dekkingsgraad 99,1 97,5"
177,"Staples (SPS, in liquidatie)",2025,beleggingsrendement_pct,-3.9,-1.3,vervangen,6,"Rendement beleggingen ... Na kosten vermogensbeheer*** -1,3% 6,7% 9,9% (*** voor 2025 periode januari - juni)"
177,"Staples (SPS, in liquidatie)",2025,beleidsdekkingsgraad_pct,124.4,126.6,vervangen,5,"Beleidsdekkingsgraad* 126,6% 128,4% 123,1% (* voor 2025 per 30 juni 2025)"
177,"Staples (SPS, in liquidatie)",2025,nominale_dekkingsgraad_pct,,98.1,gevuld,5,"Actuele dekkingsgraad* 98,1% 127,8% 124,4% (* voor 2025 per 30 juni 2025)"
177,"Staples (SPS, in liquidatie)",2025,reele_dekkingsgraad_pct,,98.1,gevuld,5,"Reële dekkingsgraad* 98,1% 94,6% 89,1% (* per 30 juni 2025)"
177,"Staples (SPS, in liquidatie)",2025,aum_euro_bn,0.506,0.004155,vervangen,5,Beleggingen (Bedragen in duizenden euro's) Totaal beleggingen voor risico pensioenfonds 4.155 701.190
177,"Staples (SPS, in liquidatie)",2024,nominale_dekkingsgraad_pct,,127.8,gevuld,5,"Actuele dekkingsgraad* 98,1% 127,8% 124,4% (* voor 2025 per 30 juni 2025)"
177,"Staples (SPS, in liquidatie)",2024,reele_dekkingsgraad_pct,,94.6,gevuld,5,"Reële dekkingsgraad* 98,1% 94,6% 89,1% (* per 30 juni 2025)"
181,Oak,2025,beleggingsrendement_pct,-1.8,-2.1,vervangen,14,"Jaarrendement portefeuille in % -2,1 9,0"
181,Oak,2025,nominale_dekkingsgraad_pct,,141.3,gevuld,14,"Dekkingsgraad in % 141,3 122,9"
181,Oak,2025,reele_dekkingsgraad_pct,,93.6,gevuld,38,"De reële dekkingsgraad betreft ultimo 2025 93,6% (2024: 92,8%)"
181,Oak,2024,reele_dekkingsgraad_pct,,92.8,gevuld,38,"De reële dekkingsgraad betreft ultimo 2025 93,6% (2024: 92,8%)"
183,Pensioenkring 2 (Stap),2025,nominale_dekkingsgraad_pct,,127.8,gevuld,5,"Feitelijke dekkingsgraad 127,8% 117,4%"
183,Pensioenkring 2 (Stap),2025,reele_dekkingsgraad_pct,,91.1,gevuld,23,"Reële dekkingsgraad 91,1 88,8"
183,Pensioenkring 2 (Stap),2025,deelnemers_actief,,343,gevuld,5,Actieven en arbeidsongeschikten 343 353
183,Pensioenkring 2 (Stap),2025,deelnemers_slapers,,6636,gevuld,5,Gewezen deelnemers 6.636 6.843
183,Pensioenkring 2 (Stap),2025,deelnemers_pensioengerechtigd,,1756,gevuld,5,Pensioengerechtigden 1.756 1.619
183,Pensioenkring 2 (Stap),2025,deelnemers_totaal,,8735,gevuld,5,Totaal 8.735 8.815
183,Pensioenkring 2 (Stap),2024,nominale_dekkingsgraad_pct,,117.4,gevuld,5,"Feitelijke dekkingsgraad 127,8% 117,4%"
184,Pensioenkring AON (Stap),2025,nominale_dekkingsgraad_pct,,162.8,gevuld,5,"Feitelijke dekkingsgraad 162,8% 145,6%"
184,Pensioenkring AON (Stap),2024,nominale_dekkingsgraad_pct,,145.6,gevuld,5,"Feitelijke dekkingsgraad 162,8% 145,6%"
185,Pensioenkring Astellas (Stap),2025,beleggingsrendement_pct,0.3,0.1,vervangen,5,"Beleggingsrendement risico pensioenkring 0,1% 8,6%"
185,Pensioenkring Astellas (Stap),2025,beleidsdekkingsgraad_pct,132.3,133.4,vervangen,5,"Beleidsdekkingsgraad 133,4% 125,6%"
185,Pensioenkring Astellas (Stap),2025,nominale_dekkingsgraad_pct,,140.2,gevuld,5,"Feitelijke dekkingsgraad 140,2% 123,6%"
185,Pensioenkring Astellas (Stap),2025,reele_dekkingsgraad_pct,,97.9,gevuld,22,"Reële dekkingsgraad 97,9 94,4"
185,Pensioenkring Astellas (Stap),2025,vereiste_dekkingsgraad_pct,119.0,119.3,vervangen,5,"Vereiste dekkingsgraad 119,3% 118,4%"
185,Pensioenkring Astellas (Stap),2025,deelnemers_actief,,676,gevuld,5,Actieven en arbeidsongeschikten 676 681
185,Pensioenkring Astellas (Stap),2025,deelnemers_slapers,,1022,gevuld,5,Gewezen deelnemers 1.022 1.014
185,Pensioenkring Astellas (Stap),2025,deelnemers_pensioengerechtigd,,408,gevuld,5,Pensioengerechtigden 408 377
185,Pensioenkring Astellas (Stap),2025,deelnemers_totaal,,2106,gevuld,5,Totaal 2.106 2.072
185,Pensioenkring Astellas (Stap),2024,nominale_dekkingsgraad_pct,,123.6,gevuld,5,"Feitelijke dekkingsgraad 140,2% 123,6%"
185,Pensioenkring Astellas (Stap),2024,reele_dekkingsgraad_pct,,94.4,gevuld,22,"Reële dekkingsgraad 97,9 94,4"
185,Pensioenkring Astellas (Stap),2024,deelnemers_actief,,681,gevuld,5,Actieven en arbeidsongeschikten 676 681
